Amplitude,Wave_Velocity,Travel_Time,Reflection_Strength,Fault_Presence,Layer_Thickness,Hydrocarbons_Present
3.684788657,4.097340043,2.329305555,0.756133861,0,161.6065392,0
0.499986912,4.414740245,1.845274818,0.318174321,1,340.0303174,0
0.395725212,1.631847494,4.74072898,0.635048529,0,423.9756211,0
1.310805847,4.281463345,3.054253176,0.895471537,0,93.96161905,0
0.881768933,3.79278993,2.937455386,0.919609966,0,231.7327243,0
4.371739476,3.955873559,1.236315497,0.962906144,0,166.401978,0
1.174148538,3.117407221,0.328819308,0.795935037,1,148.8459085,0
4.881739754,1.86663254,4.731424041,0.915389116,0,431.8024178,0
1.75078938,2.370026551,1.637302768,0.311077785,0,216.6104633,0
0.992377787,5.778351209,2.268686214,0.27782285,1,176.1474075,0
3.969522685,3.33914803,0.661735724,0.105839275,1,305.7201653,1
3.3276681,3.600074201,4.200929217,0.736159922,0,117.506774,0
2.541159011,1.737194054,0.235395981,0.943720469,1,122.6478104,1
2.8212814,1.669048033,4.186554734,0.268241811,0,264.9414781,0
3.624088714,4.727316512,0.787396563,0.673249218,0,210.543637,0
1.219428233,3.921425989,4.444164152,0.771813783,0,154.5413681,0
4.982036189,3.789176929,3.675885923,0.934852812,0,36.43605481,0
4.876486495,2.594060387,0.906884286,0.682174202,0,265.1793769,0
3.286595863,4.851378292,2.872508165,0.973264359,0,410.1385107,0
1.07775801,2.257064606,1.63201594,0.410205827,0,427.1748306,0
3.433118388,2.354706346,0.973342185,0.41493568,0,125.3655901,0
0.453772204,3.573204771,4.309992777,0.588711259,0,303.8241899,0
0.250197261,2.78825938,2.077261556,0.445151693,0,429.3818416,0
1.362646154,2.613583416,2.0528642,0.101283155,0,210.2757049,0
2.366852488,4.4035694,0.932444707,0.758594823,0,466.7470405,0
4.354535277,4.429372853,1.977021813,0.776545337,0,452.4594793,0
3.663128442,5.210326814,4.370922547,0.772277144,0,111.9856097,0
3.739261954,3.379688551,1.879330681,0.4105186,0,136.8927681,0
2.184917339,1.82888291,4.762857456,0.570060526,0,98.41657934,0
1.795081463,2.731498732,4.736913606,0.423976166,1,106.0666322,0
1.918089939,5.910024584,0.810003431,0.11443276,1,454.8524227,0
4.939482862,4.183163589,0.968825142,0.606204047,1,466.2575755,0
0.296535038,4.693816882,4.327102945,0.211384599,0,35.42964818,0
4.348454331,1.533110233,2.024528503,0.172037192,0,300.8656443,0
2.935509502,3.831925795,0.121432513,0.779949162,0,286.4734658,0
2.249215554,1.668878959,1.441971917,0.108555582,1,201.3683469,0
3.653762536,4.061535954,3.028382067,0.963107599,0,319.5318205,0
2.484677813,5.643468823,4.016403233,0.563729828,0,474.2102345,0
4.379773867,5.857886087,0.753604224,0.984714788,0,93.42489253,0
4.513439134,3.932487039,0.641652686,0.152197815,1,69.00134576,1
2.166432542,3.561921624,4.618254003,0.625176594,0,26.36137971,0
1.456456206,5.752576924,3.780627002,0.414394332,0,188.2783208,0
3.00251661,4.531244244,2.989920044,0.859134244,1,175.4379538,0
4.570580394,1.792046758,3.869015271,0.425100462,0,221.1016472,0
1.132244726,3.5957651,2.20138637,0.334438821,0,256.6219151,0
3.152536259,2.581102583,3.816433162,0.871797814,0,381.3337571,0
3.194645078,3.614119447,1.921834657,0.437187782,0,202.1355613,0
3.69225381,3.549595074,1.296063405,0.115149988,0,172.0004236,0
0.744681657,4.119651613,3.672165764,0.451260191,0,415.1706219,0
3.607542327,3.105467207,2.156394232,0.689070042,0,426.4003686,0
4.554259351,2.239217023,4.908747811,0.328923585,1,124.0553225,1
0.980447233,3.766737456,1.812477393,0.488788833,0,164.1891931,0
1.263962292,5.23591298,4.616464361,0.151043624,0,414.3070217,0
4.859835961,4.488055026,4.671516488,0.629283512,0,48.91003971,0
0.986787068,3.022655397,1.285079441,0.780665431,1,169.6649224,0
4.286486958,5.709853602,4.01128379,0.471981305,0,229.6915525,0
2.512161497,5.604934071,2.222065075,0.47820937,0,101.6650914,0
1.311432265,2.442067797,4.595871163,0.179454249,0,98.15795634,0
4.366674516,1.677379133,2.305608936,0.281746778,0,218.1824084,0
2.28199575,4.835889188,3.747088215,0.239207773,0,379.7156451,0
2.622605034,5.224246176,2.388140305,0.533518992,1,421.71416,0
1.86024351,5.855390547,1.216223703,0.576329987,0,489.8251953,0
3.005459172,5.504263773,1.076815632,0.954046118,1,46.25218454,0
0.901266976,4.202406457,2.184612852,0.165908354,0,116.1742786,0
2.01629953,3.885235526,3.801923819,0.639881176,1,380.7486228,0
4.850120379,1.625284731,3.064850277,0.573848675,0,274.893366,0
1.36485382,2.609954011,3.474283521,0.564609788,0,170.5630892,0
3.318009656,3.568266383,1.483399119,0.885843359,0,110.738934,0
1.693431315,4.32826755,2.459033195,0.284984624,0,147.4340003,0
3.890018316,4.00763325,0.317536798,0.136695947,1,220.3515856,0
0.741280938,4.841861954,4.105908838,0.705044357,0,96.80409756,0
4.852123121,2.758951189,4.950471595,0.410641718,0,482.4707184,0
2.323568753,4.042286734,2.093707407,0.115830925,0,62.71833785,0
1.25664727,1.896640095,0.1537219,0.326236607,1,492.9329429,0
0.460134062,3.361494856,0.931983934,0.378394097,0,422.5277101,0
0.931813735,4.875723748,3.297381701,0.655154539,1,217.3442926,0
2.646892348,4.62030384,3.099188659,0.255327215,1,372.5100039,0
1.751315565,5.957892317,3.960537126,0.471748913,1,339.0424694,0
4.161528493,2.750510067,1.344031654,0.5342279,0,114.5105898,0
2.211348866,3.741851846,3.841796386,0.513313652,0,176.1443422,0
1.318699936,2.982886862,3.471121705,0.97654669,0,261.4300558,0
3.124010434,3.482714013,1.681791039,0.140953814,1,322.5436481,1
3.563208363,5.356275584,2.772891925,0.955871368,1,276.0185409,0
0.918505349,4.578940838,0.821641662,0.623743493,0,241.7638559,0
0.92133416,5.470985361,2.317566067,0.816154943,1,227.144614,0
0.279689992,2.415799987,4.417866964,0.487353356,0,254.1496047,0
3.708369874,5.43012503,2.163837761,0.508454093,0,222.8322447,0
3.352642185,1.768930234,4.213876862,0.891393849,0,275.251738,0
2.425691291,5.498696762,2.99224149,0.906341047,1,445.1127965,0
4.2364352,2.980832008,1.040195894,0.314819993,1,320.0863634,1
4.047783749,2.91564435,2.947420599,0.279317691,1,364.0842287,1
2.968236386,3.804398595,2.579318313,0.546611656,1,302.7667355,1
4.354529275,5.733105845,2.053342542,0.910249324,0,325.0786644,0
1.108621929,1.715016141,0.686189154,0.390119584,1,293.3914159,0
0.648406135,3.085039388,2.141872453,0.686813154,0,23.16459588,0
1.421773096,5.354573949,0.456535644,0.737336519,1,499.8032073,0
0.379725595,3.282245148,0.583968352,0.800807198,1,26.4685277,0
2.702730687,2.396206039,2.137991011,0.607532012,0,203.622524,0
4.689367892,3.411573816,1.596369262,0.46220966,0,61.50668237,0
0.292783349,3.234986257,4.635167197,0.97031439,0,57.49494072,0
0.698338579,5.619372907,1.940958446,0.650197678,1,398.8282063,0
2.315775239,4.928704691,3.813504798,0.75570869,0,218.7036319,0
4.675987586,3.773020001,2.698212879,0.410484561,0,402.5579671,0
1.649164914,5.94766755,3.550019776,0.702954263,1,143.6653706,0
2.585450563,3.593748891,1.374568317,0.332017896,0,135.666768,0
0.303707009,1.762070239,4.715334367,0.320587226,0,133.1033771,0
0.826881685,2.680234448,2.697433635,0.743249982,0,311.9113569,0
4.934487602,3.462317161,4.173487949,0.569255263,0,409.349701,0
4.829081613,2.206061809,1.888723898,0.714948949,1,231.6078949,1
0.124205907,5.764043068,0.59103561,0.342494642,0,195.8319564,0
4.763877749,4.95082004,3.401187074,0.638851007,0,487.0539816,0
3.231687695,2.707292402,0.138022277,0.499540285,0,67.20947765,0
4.352799643,4.158620401,2.428935585,0.637264258,0,248.4500142,0
2.328225293,4.746521207,1.044729323,0.361791759,1,210.1589991,0
2.62642054,5.73575518,3.174139972,0.743905867,1,58.08203233,0
2.495348243,5.467359071,4.899157378,0.82533643,0,141.4181774,0
3.367634862,3.818365018,2.375574241,0.333924826,0,23.93619416,0
0.784291148,4.985936789,4.105741457,0.370558504,0,439.7076016,0
0.24687059,4.029651392,2.588142516,0.695038843,0,307.8462692,0
1.608856714,3.987167505,2.529616152,0.726026657,0,409.359064,0
3.552935737,2.016338813,4.659075117,0.733689716,1,265.5616817,1
1.089081915,2.067619461,4.460832757,0.714428654,0,303.7598164,0
3.399818923,3.882901268,3.950422279,0.453526945,0,353.4186941,0
4.852569026,2.709876952,1.551653191,0.455368307,0,454.9256975,0
0.560113507,1.594666061,2.770541237,0.329335861,0,54.95842503,0
3.395750379,4.752776418,1.197096443,0.24115033,1,172.1647134,0
2.274376075,1.646189685,2.27519182,0.723319641,0,357.4228334,0
4.353897046,4.178745785,2.472644022,0.183869907,0,479.5917759,0
0.968033968,3.926372074,4.175036197,0.944013058,0,490.59564,0
3.493867166,5.859666108,4.49053899,0.844017673,1,322.6704745,0
4.206764919,3.678959127,2.131638306,0.871755166,0,104.8632541,0
4.728609675,1.786206464,0.186751781,0.916001933,1,68.41236659,1
3.447915339,3.982595855,4.322691815,0.467744474,0,473.5613857,0
2.536156344,5.284932768,0.953965525,0.862030651,1,222.6245678,0
3.127451477,5.985821779,3.147221623,0.24225517,1,105.4598563,0
4.357634424,3.436544282,0.222357412,0.119477615,0,467.6073327,0
2.895987759,2.941344341,2.057581729,0.806402255,1,61.21689307,1
0.248896593,5.579939836,4.93120548,0.167316983,0,367.4898375,0
4.661648608,2.360589581,0.593398645,0.989672201,0,316.3788835,0
3.47868108,4.269430118,2.176096445,0.707316787,0,52.98998555,0
3.41491559,3.325714909,1.605034756,0.778104739,0,175.9869099,0
1.156808247,1.684870642,4.534931805,0.321223471,0,83.46603787,0
3.328538804,3.062798134,4.359766529,0.706478855,1,306.2043103,1
2.029935588,2.693528351,1.264723926,0.138897944,1,243.7853855,0
3.291041588,4.587410193,0.497820157,0.854043148,0,12.09481108,0
0.622305849,5.76955724,3.172978131,0.252661684,1,488.0981775,0
3.323441993,2.706212343,1.748206688,0.72762226,0,181.2964784,0
4.997127256,5.151596726,3.393213514,0.302032451,0,136.5201525,0
0.33623899,1.749119176,0.257386805,0.161607852,1,118.9970483,0
4.888153503,3.921544545,0.753656252,0.533344311,0,87.81978913,0
2.093849008,1.817475287,3.463223941,0.252357589,0,499.5771673,0
4.366691907,5.70314846,1.140616211,0.756499589,1,154.6036393,0
3.933688872,4.948580763,4.302179611,0.313809259,0,208.7016136,0
2.878379679,4.4607746,0.38709535,0.408225301,0,436.9643989,0
3.718401125,5.207533717,1.155861716,0.610695326,0,324.5248767,0
4.40472625,4.41383908,4.992945218,0.35647145,0,190.6602618,0
2.080287576,5.860249787,2.222072903,0.440189305,1,450.1809336,0
1.702462492,4.712810765,3.544531751,0.834059594,0,377.3648591,0
3.371207589,5.660963743,0.995048939,0.261288865,0,121.6712487,0
4.058445116,3.827093514,3.088356801,0.173981431,0,325.4321074,0
3.83519716,2.026789858,3.657919735,0.395522007,0,461.9752642,0
4.009286879,3.876799746,1.640935516,0.48193909,0,253.2658304,0
2.234358243,2.070927726,4.161595849,0.588393354,0,369.4700774,0
4.107387659,4.166220656,3.056746135,0.435181327,0,485.8408346,0
0.689024371,3.671218772,2.006702747,0.81092053,0,348.302929,0
2.76799658,4.30158929,2.832447727,0.135387539,0,60.19495799,0
0.128217436,1.545211415,2.926128152,0.488590784,1,129.83418,0
1.690470567,2.376782212,0.911122934,0.444030323,1,301.5972543,0
1.895661521,3.710986944,2.073388612,0.682820642,1,145.0223495,0
2.041246189,5.777266027,1.782809881,0.969648627,0,479.1954356,0
3.507789313,3.226240682,2.064423341,0.559337866,0,208.6224967,0
2.003934696,3.409674117,3.829441884,0.988189162,1,234.0428988,0
2.298598751,4.716132401,2.464438197,0.372024455,0,353.7850258,0
1.263966241,4.217067408,4.707549151,0.127781319,0,266.8823684,0
1.928933779,2.845167675,1.539014425,0.249096851,1,197.2515238,0
1.213621174,3.34867378,2.136947534,0.455612396,1,47.55255883,0
0.458660026,2.479649095,3.956088371,0.384700518,1,302.2583389,0
3.056898108,5.847096566,2.775520507,0.187348718,1,435.1142151,0
3.374242713,2.087854717,2.780437917,0.489394097,0,346.0235965,0
3.135502695,3.173265531,0.361366799,0.404304194,0,196.9325549,0
2.371120815,1.616275375,2.053138347,0.210357298,1,72.58577167,0
1.960950323,2.498007714,1.426595289,0.366505418,0,410.0057116,0
4.330334883,5.012120123,4.996742102,0.89779245,1,471.4566975,0
2.643500747,2.405288545,1.610939846,0.371843979,0,200.2537655,0
2.4479912,1.860285311,4.43403302,0.742559881,0,367.0346727,0
0.225646122,3.635039309,3.413545302,0.650842372,1,211.2740855,0
1.772114355,1.544861556,1.770490405,0.484463046,0,256.1108,0
1.962958532,1.881447695,2.763318454,0.315123073,1,419.8734265,0
2.054231626,5.134316413,4.218625812,0.432113229,0,50.87792768,0
2.942844609,4.971630052,4.42850466,0.632896492,1,269.8643209,0
2.714652479,5.618124692,0.885929988,0.415677893,0,115.1639346,0
3.078734955,5.345319462,1.763908392,0.29340679,0,176.5049133,0
3.847927982,4.574290035,1.742593583,0.204816474,0,325.7701241,0
4.08363012,1.735497858,0.306019501,0.891790244,0,23.34192205,0
3.618803074,5.022818781,3.031365023,0.496281678,1,300.9742985,0
4.78206611,5.304798649,4.28861826,0.66268749,0,148.8866973,0
0.189339655,5.095869656,1.9697145,0.541369325,0,338.0473368,0
1.05931213,3.788155659,3.72617613,0.885309867,0,79.37486244,0
0.137058087,2.548058274,3.175732027,0.592241367,0,370.5476859,0
3.272626099,5.303984891,1.940678804,0.532703276,0,326.3634627,0
4.50034969,4.772232644,0.791193018,0.932140891,0,485.9084981,0
1.293063253,5.913425285,3.575686879,0.747720636,0,456.505328,0
4.64246927,2.20061669,4.287369328,0.200394917,1,148.818403,1
0.395310212,2.515490624,3.460687013,0.259934015,0,23.38512064,0
4.678736531,2.453091674,0.187604572,0.808410577,1,331.1305949,1
1.822951167,5.066428954,1.159541183,0.852266189,0,305.4148206,0
0.596962059,2.341082834,0.440451926,0.590671746,0,23.4400967,0
2.48077162,1.799969234,2.894891888,0.599009705,0,70.11198931,0
1.358205182,5.99352363,3.806740626,0.668739667,0,296.5038352,0
1.49587722,1.611677452,0.641838017,0.495204197,0,456.7953594,0
1.605720828,5.258598271,4.207855321,0.712179211,1,454.1851355,0
4.034826899,3.144150787,2.821993994,0.197633132,0,84.22767676,0
2.741890256,5.287269569,3.480848159,0.965151318,1,198.4412337,0
1.625407726,3.99579221,4.859869058,0.775139341,0,31.16940353,0
3.090635538,5.557340533,0.510036842,0.668056784,0,239.9432047,0
3.609138304,5.667868439,4.515997713,0.384689851,0,379.0108952,0
1.435857604,1.540941816,0.71790321,0.244859939,1,397.0866286,0
2.126390597,1.839354792,2.025498153,0.468408667,0,254.5048386,0
0.697241857,2.626614283,4.272049612,0.695419067,1,56.97614061,0
0.987631813,4.511919374,4.54064576,0.670338769,0,196.8683478,0
3.437477484,5.497224884,2.5812212,0.44437704,0,466.7299604,0
0.989047904,3.569738781,3.011112728,0.651957754,0,122.5101527,0
2.67330058,4.231379023,3.56992194,0.832373466,1,166.6796805,0
3.574326682,2.348249338,4.180517475,0.123656295,1,375.945316,1
0.623696923,5.122350752,0.695404731,0.505558943,0,369.4545866,0
2.879829876,5.852976501,4.06933961,0.782699706,1,456.9791211,0
1.35715764,2.708695198,2.458253138,0.591530023,0,200.1781585,0
4.818341689,3.726716782,2.308054783,0.686328479,1,262.1533747,1
2.469373669,1.887522497,2.177108785,0.565008753,1,239.022306,0
4.049363494,4.016114954,2.595136768,0.99268709,1,464.5985638,0
2.796110057,3.762525488,4.730747712,0.149159383,1,386.9719885,1
0.312721411,2.149964179,2.786198487,0.54194034,0,417.4064721,0
3.20244174,3.489297959,4.770569937,0.182274894,0,75.21815173,0
4.761876377,3.003470934,0.98342164,0.243807006,0,398.0048795,0
3.047897919,3.848238939,3.648266296,0.444734515,0,222.1595954,0
4.114025411,4.135444509,4.079973739,0.239986082,0,21.43595459,0
4.43261167,1.538230104,3.427731274,0.967318449,0,39.44329284,0
1.217590883,4.924526923,3.073919173,0.952110799,0,342.1748905,0
1.139019716,4.708564313,2.867582627,0.402498682,0,192.2860962,0
3.093806845,3.148288738,4.318559365,0.675772941,0,435.3766309,0
2.114039502,1.73821171,4.126068326,0.580377989,0,369.7938356,0
4.215320384,4.897196429,0.699214734,0.834028282,1,20.62320572,0
4.510113305,5.798288222,4.258079519,0.664701049,0,346.5752728,0
1.831764759,2.580682182,2.128936235,0.100227209,1,104.2527116,0
1.260665739,2.955860762,1.343114467,0.786856947,0,217.0654587,0
3.924575025,2.327158003,4.361865983,0.772163309,0,316.120249,0
1.446549574,4.096212555,2.216921518,0.558750435,0,437.6317422,0
4.130810161,2.196786276,4.060986982,0.912627076,0,233.4879653,0
2.176317443,3.102872746,1.390677699,0.917601585,0,406.1603226,0
3.370994507,4.636558563,0.119253675,0.571520509,0,393.6531748,0
0.568123038,4.020521924,2.527750045,0.647189408,0,213.1238713,0
3.156910691,3.239081539,0.591118458,0.996869865,0,255.4802801,0
2.313661626,3.391123208,3.796442182,0.368938211,1,353.2376549,0
2.97438147,4.029498972,1.452768167,0.392155518,0,25.26273298,0
0.923269618,1.526391275,2.273863668,0.264496512,0,446.4975928,0
3.71068135,1.853294408,0.526464469,0.906280245,0,387.2099181,0
4.32770568,5.465661305,1.504630317,0.770039551,0,132.2137819,0
1.16202502,1.850455451,3.929302192,0.195078564,1,490.7781771,0
0.569001322,4.680616183,0.842780768,0.983590616,0,97.90127277,0
0.215829072,5.640171738,3.27108185,0.757865537,0,457.9024701,0
3.245660352,2.718076219,4.595386679,0.865469899,0,168.9919946,0
3.074760777,3.167211467,3.431200123,0.14333571,0,383.941888,0
2.778817322,4.060146326,4.074006278,0.554464827,0,233.6245307,0
1.236540771,5.467690363,0.633960984,0.728738458,1,370.8690199,0
2.01543938,5.738575143,1.328585947,0.588651926,0,86.33369349,0
3.012934042,4.828034617,4.483240376,0.699982719,0,142.0581646,0
2.534157608,1.889788924,3.604017507,0.836086657,0,58.93033399,0
4.940149049,4.5111937,3.233813749,0.436903357,0,433.9205509,0
0.768554788,3.346366748,3.352457007,0.863801808,0,155.183564,0
3.506208315,3.618154498,2.129582716,0.246624494,0,350.2933524,0
2.081161964,1.721167757,0.318327495,0.34379745,0,411.9083869,0
2.198178113,2.359779627,3.943763556,0.139011058,0,451.6949358,0
3.616229052,5.057311234,3.425694857,0.42798413,0,62.0855865,0
3.492937141,3.542814749,2.416741874,0.44191859,0,447.5773174,0
4.957154369,2.857480087,4.508822115,0.824743537,0,106.6538611,0
0.729132018,3.228085833,1.747182358,0.687817603,0,371.0819857,0
0.610137282,5.34479781,1.542176547,0.493050302,0,367.1360195,0
3.649260204,4.870495578,4.376701993,0.686902581,0,14.16653945,0
2.934095893,2.725419287,4.005239508,0.147505015,1,118.1057151,1
1.443387266,2.028758281,2.623401072,0.262244382,1,251.0351722,0
0.489154908,2.633991997,0.740600223,0.66425307,1,215.8170063,0
0.519725423,5.64340403,1.15385021,0.677230137,1,460.1010051,0
4.481535286,4.11714977,3.315517153,0.796721193,1,186.2730261,0
1.040149891,3.900660939,1.986702065,0.462699783,1,469.1220203,0
1.684520654,4.183771199,4.198718639,0.750298687,1,235.120366,0
1.210616371,3.147127196,4.754779546,0.715582299,1,482.5329194,0
1.839481899,5.131981591,4.047620934,0.967054041,0,371.3038569,0
0.440176829,3.854788122,1.949972573,0.293617204,0,416.3739499,0
2.643392975,2.025365562,3.964563503,0.596511607,1,61.38967529,1
0.431301562,2.080793062,1.8220642,0.641587998,0,297.2093023,0
4.021746888,3.915866159,0.91879043,0.998783096,1,79.92317632,1
1.245189201,5.714565981,0.263626704,0.281065728,0,155.834291,0
2.746058382,2.887584548,1.990011893,0.570896218,0,315.547049,0
4.412387529,5.41293526,4.527440588,0.411566777,1,365.8505953,0
3.289299108,4.93843014,1.27103428,0.573303672,1,29.20005319,0
2.711493154,2.615155993,1.111914508,0.308915742,0,270.1624282,0
1.68923539,1.663533367,4.852121848,0.142851141,1,287.0038533,0
1.731709374,1.958312693,0.222520153,0.615308909,1,48.62571858,0
3.38048608,4.778222702,3.950332537,0.402268884,0,255.3371368,0
4.97128287,2.398513821,1.674712783,0.263747262,0,359.7827172,0
3.34301203,3.170719142,0.283690989,0.391542009,0,36.08136959,0
2.833138745,3.757646247,4.597232447,0.144352181,0,382.5312104,0
3.6801875,4.764606758,0.784247418,0.955398011,0,292.4489874,0
2.3795075,2.009540505,2.80371849,0.623033123,0,418.2813321,0
0.394697479,3.328648824,1.442865616,0.833291813,0,116.8506607,0
2.855254398,3.682828091,0.419444731,0.480806378,1,418.3041053,1
4.792363894,3.933721788,0.34462018,0.912983201,0,56.33487788,0
0.958984418,5.182622886,0.666227824,0.534986399,0,207.8765513,0
3.481023965,2.272551878,0.449698368,0.61655079,0,107.7475478,0
1.084575074,5.135241533,3.826734766,0.542614582,1,439.2502078,0
2.725555654,4.617952925,2.479274391,0.759950466,1,355.41071,0
0.573714603,4.001418664,1.780171248,0.60999047,0,22.42727081,0
2.306817588,4.647875417,2.15000766,0.344439031,1,14.66644425,0
3.805200312,3.354079825,4.651839004,0.230985578,1,152.7121347,1
1.803100469,2.122789137,4.562683882,0.64551195,1,80.208726,0
3.35806745,4.495943581,3.606814753,0.540261965,1,318.849194,0
3.997704808,3.86102538,4.434943649,0.186378127,0,335.2604976,0
4.643171315,4.377186602,1.666275335,0.456055719,0,471.5559428,0
1.249746201,3.020994515,1.967435697,0.56329878,0,476.499563,0
2.056647987,5.580899598,3.107189691,0.84420391,0,332.8593857,0
0.846838465,4.143164409,3.155767142,0.16849095,0,12.7808053,0
4.963169161,1.884311179,2.460329206,0.413645813,1,185.9089791,1
4.642304743,3.524117958,2.063223457,0.84039051,0,261.4393415,0
2.745789938,4.903602246,4.932283527,0.683581539,1,254.5980807,0
4.225963142,5.073605528,4.123505768,0.36096249,0,305.6369085,0
2.652694089,3.725686737,2.23140297,0.86080161,0,480.6702266,0
3.155569871,5.526364069,3.663733138,0.543964223,0,443.7444191,0
0.536709717,2.704507967,1.420852297,0.548516702,0,63.36493639,0
3.80082506,3.347694138,0.590829699,0.978928605,1,140.3303918,1
0.72579607,5.543686098,1.826912025,0.952404853,1,418.2236145,0
4.147731388,5.533155224,2.074566721,0.422679415,0,413.9103853,0
3.93193763,4.58570746,0.18103191,0.226521216,1,144.9316548,0
3.572849019,5.365412462,4.092480808,0.393100059,1,367.988135,0
0.277185865,1.899479701,1.860047672,0.127434934,0,339.2983156,0
1.585328944,5.392477393,2.944049012,0.118691098,0,242.0267428,0
1.389251593,2.942789579,0.462419618,0.455969923,0,108.7129268,0
1.864668397,2.302491806,0.957484461,0.94691784,0,445.4351586,0
0.529449459,2.577164264,4.459499254,0.884221607,1,342.1470803,0
4.691093333,3.380858286,3.082568887,0.560298551,0,92.80653319,0
2.813630979,2.630364021,4.756391846,0.608703743,0,355.353149,0
1.597069122,2.942554137,4.993875169,0.105340147,0,373.3025226,0
2.045209434,2.107403187,1.922114565,0.29395104,1,444.5713397,0
2.291292448,2.832795445,1.564135014,0.122296714,1,119.1912351,0
3.042912233,4.075277165,4.30594467,0.779085579,0,494.4895117,0
2.626829196,3.488341686,4.993195992,0.231081216,0,85.16277704,0
4.605020669,3.060234426,3.185242048,0.882142392,0,304.337557,0
2.535121066,4.85903458,3.99618954,0.678991882,1,332.0164876,0
4.961574273,5.520794871,3.930554708,0.306476809,0,215.2869187,0
4.271982293,4.905551503,1.84116457,0.241948285,1,242.7684773,0
1.12170152,2.99400316,2.913924863,0.664862231,1,446.5459474,0
4.659916552,4.849989755,4.181979012,0.910753282,0,326.1843725,0
0.67019535,2.183910821,3.471757994,0.746524197,0,253.5304695,0
4.105503572,2.086430946,0.203702689,0.413691986,0,72.89128559,0
1.965054138,3.055321667,1.749857778,0.628645236,0,13.59543636,0
4.40207417,5.134660661,0.807930913,0.379685526,0,71.23462289,0
4.353477782,2.608567113,1.241563839,0.99923461,0,478.5304381,0
4.049034461,1.78464034,4.53689844,0.77395527,0,384.4025237,0
3.971149138,2.092692908,0.280777116,0.652943476,0,483.8870005,0
1.592927782,5.364352358,1.177023489,0.480933228,1,27.49726776,0
0.496504487,4.352024781,1.616889826,0.656337061,0,343.3079979,0
2.074602876,2.639405235,3.122731953,0.407454456,0,31.70382794,0
0.950270123,3.998831214,2.717098281,0.125978356,1,393.2076697,0
3.505260336,3.874108301,1.169520466,0.45557967,0,196.6655846,0
1.79588866,4.449461903,0.904781229,0.937432738,1,56.92502645,0
4.880489984,2.549343995,1.26031037,0.663670985,1,288.3428545,1
3.240763179,5.389813442,2.562395171,0.175560133,0,147.2588963,0
4.130154762,2.892158529,1.42877115,0.896494252,0,333.1912315,0
0.749370896,4.623592443,4.743252258,0.341987364,0,332.5056322,0
4.323870963,1.572560909,2.372939585,0.319392544,0,355.4536623,0
4.621510234,3.176957085,0.388100481,0.367381872,0,496.3078886,0
2.486603402,3.082694181,3.673405389,0.619482013,1,199.4818779,0
3.070639395,3.945679929,1.711341912,0.590219284,0,238.0045825,0
3.847568024,1.827313178,3.302095767,0.542272379,0,404.2597335,0
0.956709274,5.055591182,1.470012416,0.745783177,1,293.4013113,0
2.562573775,2.480013608,2.896644334,0.384883958,1,28.25603324,1
2.053448836,4.546670167,3.883547274,0.803858069,0,423.1084749,0
0.817232562,5.114454555,4.647242835,0.257789511,0,35.23435415,0
1.900918669,4.028446303,1.379523008,0.80435871,0,93.70186688,0
0.434044316,4.83397443,1.74079906,0.697429095,1,60.01918382,0
0.226478344,4.478371405,2.374905459,0.714887479,0,48.18429511,0
0.762314817,3.099884087,4.643156705,0.533398057,1,22.5855889,0
4.819264047,5.139863426,4.516795598,0.700301379,0,36.96357985,0
2.792694726,2.826156164,0.540403572,0.171817342,1,226.7952027,1
4.83252859,4.07045813,0.746456146,0.866396005,0,133.8976123,0
2.219239604,4.854289826,2.527994969,0.14999251,1,72.00307288,0
1.627899052,3.205301594,0.622434437,0.233867359,1,332.7657159,0
2.580095128,2.862454234,1.793346279,0.619110738,0,120.7948362,0
2.253607274,3.567057046,0.827088353,0.76547031,1,19.28508612,0
0.617756953,5.180835725,3.21659774,0.168626408,1,215.025694,0
3.240048942,5.684647934,4.752527616,0.928688333,1,162.1121661,0
1.158587094,3.952875358,4.983995474,0.976246884,0,166.1161714,0
3.135980979,4.476597924,1.938681549,0.645355156,0,228.1823138,0
3.285985353,5.5647313,3.035161922,0.53311911,1,337.7678243,0
0.84492178,1.943460831,4.295711502,0.767255475,1,312.0747688,0
0.400613173,2.5443536,0.675564157,0.395521617,0,469.2581888,0
3.925731772,4.690050028,3.478865614,0.543937991,1,263.6811665,0
2.353022076,5.206850079,2.103333942,0.924535924,0,241.5592558,0
0.385002598,5.356630627,1.110116185,0.960089883,1,114.5730733,0
4.974844954,3.367982296,2.073492732,0.934362204,0,380.1368315,0
0.383124749,1.90202956,0.472205406,0.33620326,0,78.98013034,0
3.505672621,3.470016648,3.507495028,0.309222136,0,250.655116,0
4.920026734,2.538305656,1.338439077,0.367898055,0,216.4478772,0
1.271982511,2.810384047,1.625887661,0.497180001,0,332.5674304,0
0.797021907,4.975204006,0.693298361,0.382750672,0,459.6345203,0
0.694786203,1.839871887,4.336829658,0.436791516,0,473.8318398,0
1.586048223,5.224115479,2.517876968,0.658573257,0,92.22164091,0
0.595124474,3.424510886,2.903519701,0.786273109,1,138.290437,0
3.491590574,4.18228769,2.890220147,0.762002378,0,407.7013068,0
0.405229811,1.903435041,2.111416261,0.83298121,0,263.9570836,0
2.596168428,3.018115853,1.043396586,0.128965963,0,231.9869385,0
4.983814584,1.903654136,3.751150468,0.142960411,1,358.2064717,1
